Weather condition,Priority Code (Inversely propo.),Score,Priority score(directly pro.),Random distance (0 to 50km),Combined Score
Freezing drizzle,1168,0.993778250465302,1.00626070205479,42.5518237485322,0.0236478865865179
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,15.4222501084772,0.0712898839806665
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,11.1873403351616,0.0859716573410929
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,31.7358168186664,0.0306828999766191
Patchy snow possible,1066,0.906992821058229,1.10254455909944,31.428327471398,0.0350812355542252
Patchy light rain,1180,1.00398830098378,0.996027542372881,41.3305156368569,0.0240990833776258
Light snow showers,1255,1.06780111672428,0.936503984063745,34.7761706008547,0.0269294740589042
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,2.94853682184741,0.313125470482452
Cloudy,1006,0.855942568465834,1.16830268389662,21.4944654933031,0.0543536513741466
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,32.6645422205429,0.0286019825846199
Patchy light rain,1180,1.00398830098378,0.996027542372881,22.2969230011554,0.0446710760189318
Ice pellets,1237,1.05248604094656,0.950131366208569,11.0854491781927,0.0857097760258256
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,49.2387432613449,0.0223289699966264
Sunny,1000,0.850837543206594,1.1753125,44.6281788115154,0.0263356590230551
Light rain,1183,1.0065408136134,0.993501690617075,42.1299987586364,0.0235818115331279
Heavy rain,1195,1.01675086413188,0.98352510460251,12.103102838235,0.0812622281862671
Overcast,1009,0.858495081095453,1.16482903865213,48.5142771933109,0.0240100256262859
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,47.4707464776366,0.0215292774055425
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,15.7622860673234,0.0685969183411475
Light freezing rain,1198,1.0193033767615,0.981062186978297,16.6356345109979,0.0589735357752487
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,41.8623031803556,0.0220028816133717
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,31.2362929749974,0.0313293121713229
Blizzard,1117,0.950385535761766,1.05220456580125,29.5904936682157,0.0355588716294877
Light sleet showers,1249,1.06269609146504,0.941002802241793,16.5289033982138,0.0569307460737827
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,20.4960849985659,0.0471572929628292
Moderate rain,1189,1.01164583887264,0.988488225399495,17.2353440175619,0.0573523931052538
Light snow,1213,1.0320659399096,0.968930338004946,39.5240851044871,0.0245149340065292
Light snow showers,1255,1.06780111672428,0.936503984063745,0.948367998140303,0.987490073368331
Heavy rain,1195,1.01675086413188,0.98352510460251,45.6423097353518,0.021548539289648
Moderate rain at times,1186,1.00909332624302,0.990988617200675,19.5625925531251,0.0506573254291066
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,43.3344142582737,0.0221946969011833
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,23.4475442818947,0.0412213694213917
Light snow showers,1255,1.06780111672428,0.936503984063745,24.1774605004352,0.0387345885249978
Patchy light rain,1180,1.00398830098378,0.996027542372881,7.50053343834339,0.132794227312034
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,23.2079333278515,0.0396886395668438
Patchy snow possible,1066,0.906992821058229,1.10254455909944,45.0958826821423,0.0244488962966023
Light rain shower,1240,1.05503855357618,0.947832661290323,0.639817801910397,1.48141026782975
Partly cloudy,1003,0.853390055836214,1.17179710867398,15.5631706491739,0.0752929550853559
Light snow,1213,1.0320659399096,0.968930338004946,8.49975901130503,0.113995036414118
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,42.9729135184188,0.0220032800868288
Moderate rain at times,1186,1.00909332624302,0.990988617200675,28.2449581637598,0.0350855048697569
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,44.0188218059549,0.0212243451640989
Blowing snow,1114,0.947833023132146,1.0550381508079,6.77585873548543,0.155705452547679
Partly cloudy,1003,0.853390055836214,1.17179710867398,7.83211828228306,0.149614327368458
Light drizzle,1153,0.981015687317203,1.01935169124024,27.8105319775562,0.0366534409360771
Moderate rain at times,1186,1.00909332624302,0.990988617200675,1.32665053449679,0.74698542791193
Patchy light snow,1210,1.02951342727998,0.971332644628099,4.41819251647188,0.219848420141672
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,42.1295415365659,0.0256647523517799
Patchy light rain,1180,1.00398830098378,0.996027542372881,6.70974425195557,0.148444933960424
Freezing drizzle,1168,0.993778250465302,1.00626070205479,21.2393255548637,0.0473772436631992
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,28.7831095903697,0.032614544312786
Cloudy,1006,0.855942568465834,1.16830268389662,35.0945808141191,0.0332901165021636
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,21.2922113748377,0.0440887978551755
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,30.0177826052276,0.033436272191928
Patchy light rain,1180,1.00398830098378,0.996027542372881,29.8086385403399,0.0334140568354023
Ice pellets,1237,1.05248604094656,0.950131366208569,15.6560492528054,0.0606878115204138
Heavy snow,1225,1.04227599042808,0.959438775510204,23.4174330374523,0.0409711335130431
Light freezing rain,1198,1.0193033767615,0.981062186978297,39.7894708838091,0.0246563265403337
Patchy rain possible,1063,0.90444030842861,1.10565616180621,4.28071816667826,0.258287539322911
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,46.3790404504493,0.0236394196623714
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,45.7091645301903,0.0205374132921388
Patchy snow possible,1066,0.906992821058229,1.10254455909944,8.51589616947918,0.129468999757294
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,8.32832733242171,0.112717472035518
Patchy light snow,1210,1.02951342727998,0.971332644628099,44.8995992746727,0.0216334368306048
Overcast,1009,0.858495081095453,1.16482903865213,2.39137341476262,0.487096256678824
Moderate rain,1189,1.01164583887264,0.988488225399495,37.1348216360174,0.0266189032786615
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,44.8539892311661,0.0205837205430613
Patchy rain possible,1063,0.90444030842861,1.10565616180621,18.3596684288525,0.0602220114208955
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,40.19887339502,0.0231308929847469
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,8.79329161652712,0.124682957026652
Light sleet showers,1249,1.06269609146504,0.941002802241793,11.458474792992,0.0821228670692988
Ice pellets,1237,1.05248604094656,0.950131366208569,41.685018080513,0.0227931139282086
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,33.063595312083,0.0294507262120884
Ice pellets,1237,1.05248604094656,0.950131366208569,39.1799667497891,0.0242504382986411
Moderate rain,1189,1.01164583887264,0.988488225399495,39.8881294773636,0.0247815136571009
Mist,1030,0.876362669502792,1.14108009708738,5.43742793413744,0.209856592291258
Heavy rain,1195,1.01675086413188,0.98352510460251,45.1590293577592,0.0217791462436187
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,39.1216176978315,0.024169375090674
Overcast,1009,0.858495081095453,1.16482903865213,15.1912336506335,0.0766777119910571
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,25.0997411372023,0.0374007045755343
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,32.6889181937342,0.0299371049200451
Blowing snow,1114,0.947833023132146,1.0550381508079,9.72250861292175,0.108515013234927
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,3.67947784949256,0.249160467522119
Patchy light snow,1210,1.02951342727998,0.971332644628099,29.9594446089715,0.0324215838212578
Fog,1135,0.965700611539484,1.03551762114537,0.816296846563974,1.26855521432449
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,6.55425624629554,0.140864492458261
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,29.1677399219162,0.0315050397383098
Heavy rain at times,1192,1.01419835150226,0.986000419463087,34.5206183286805,0.0285626523278089
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,5.16124623239674,0.181016488200506
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,49.5828367784962,0.022174012065219
Light freezing rain,1198,1.0193033767615,0.981062186978297,25.3107241976686,0.0387607315901559
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,6.98369632444485,0.154824064506548
Patchy light snow,1210,1.02951342727998,0.971332644628099,9.65147896222796,0.100640808359994
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,31.391792732653,0.030638396412839
Torrential rain shower,1246,1.06014357883542,0.943268459069021,48.5733443651419,0.0194194670224508
Sunny,1000,0.850837543206594,1.1753125,46.6556828031533,0.025191197071508
Light sleet showers,1249,1.06269609146504,0.941002802241793,11.6457786020203,0.0808020514900179
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,34.1651769702199,0.0273456996444335
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,36.7577345164767,0.0278039678725875
Sunny,1000,0.850837543206594,1.1753125,5.99635467367946,0.196004500060502
Overcast,1009,0.858495081095453,1.16482903865213,40.1855763163442,0.0289862469429951
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,15.3204064030318,0.0715629580511197
Patchy light rain,1180,1.00398830098378,0.996027542372881,25.7097362418636,0.0387412586812553
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,22.9559183048227,0.0408935068826095
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,9.61535897834516,0.0971644085083698
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,27.2141932328999,0.0342485985095683
Partly cloudy,1003,0.853390055836214,1.17179710867398,11.8895107293182,0.0985572186569848
Moderate rain,1189,1.01164583887264,0.988488225399495,48.7711658612565,0.0202678818097466
Moderate rain at times,1186,1.00909332624302,0.990988617200675,17.0521357630632,0.058115219757238
Heavy rain,1195,1.01675086413188,0.98352510460251,41.2517580558715,0.0238420167031529
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,20.9312758500292,0.0439022834489744
Moderate rain at times,1186,1.00909332624302,0.990988617200675,19.4194263872933,0.0510307872867506
Patchy light snow,1210,1.02951342727998,0.971332644628099,7.20659780477121,0.134783801030913
Moderate rain at times,1186,1.00909332624302,0.990988617200675,46.8518689212164,0.0211515279970383
Heavy rain,1195,1.01675086413188,0.98352510460251,11.2059712950842,0.0877679478827471
Light snow,1213,1.0320659399096,0.968930338004946,32.5437568094602,0.0297731556832211
Heavy rain,1195,1.01675086413188,0.98352510460251,49.3412151955379,0.0199331350211953
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,25.9683930330046,0.0386501678602475
Overcast,1009,0.858495081095453,1.16482903865213,9.89079498653948,0.117769000392523
Moderate snow,1219,1.03717096516884,0.964161197703035,0.487508024606958,1.97773400444099
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,49.7206099499294,0.0187904104287417
Patchy rain possible,1063,0.90444030842861,1.10565616180621,11.5089343625594,0.0960693776656773
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,6.74372186261245,0.14511446255132
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,31.6443320385444,0.0295241077166224
Light snow,1213,1.0320659399096,0.968930338004946,33.6183197083893,0.0288214981120295
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,10.4924405792584,0.104491761708291
Light snow showers,1255,1.06780111672428,0.936503984063745,26.5984285911479,0.0352089966839401
Patchy light rain,1180,1.00398830098378,0.996027542372881,31.7879999831306,0.031333444787387
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,18.4911159302791,0.0584737153942915
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,0.965705406172823,1.01336449753028
Freezing drizzle,1168,0.993778250465302,1.00626070205479,38.7145535914332,0.02599179400786
Heavy rain,1195,1.01675086413188,0.98352510460251,4.15812239354974,0.236531061742722
Light rain shower,1240,1.05503855357618,0.947832661290323,24.2796096728127,0.0390382165966888
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,13.6234939532699,0.0672940748064709
Blizzard,1117,0.950385535761766,1.05220456580125,15.9615092535837,0.0659213705348702
Freezing drizzle,1168,0.993778250465302,1.00626070205479,39.6354526857595,0.02538789477271
Light snow,1213,1.0320659399096,0.968930338004946,13.9478444164359,0.0694681062589983
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,29.8394944284642,0.0316877035085043
Light drizzle,1153,0.981015687317203,1.01935169124024,9.49064582098329,0.107405935324919
Freezing fog,1147,0.975910662057963,1.0246839581517,15.5124894063264,0.0660554171101517
Light snow showers,1255,1.06780111672428,0.936503984063745,41.8862941226681,0.0223582439955443
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,14.7810835356812,0.063207184065447
Torrential rain shower,1246,1.06014357883542,0.943268459069021,24.3326838314463,0.0387654919450353
Patchy light rain,1180,1.00398830098378,0.996027542372881,49.9577691675394,0.0199373902992462
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,13.270088460545,0.082851777832761
Blizzard,1117,0.950385535761766,1.05220456580125,8.33810623059651,0.126192271566439
Cloudy,1006,0.855942568465834,1.16830268389662,39.4557641259304,0.0296104437406855
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,5.81571908708977,0.175732502595245
Light snow showers,1255,1.06780111672428,0.936503984063745,1.78852765633667,0.523617278573107
Moderate rain,1189,1.01164583887264,0.988488225399495,18.2132158394898,0.0542731296938929
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,37.6295201555687,0.0244204763047095
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,33.7968042296607,0.027776235788916
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,7.21977918486809,0.133873884521869
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,14.3640621215504,0.0669583702516659
Freezing drizzle,1168,0.993778250465302,1.00626070205479,45.5960551042862,0.0220690298700906
Fog,1135,0.965700611539484,1.03551762114537,13.6797630330001,0.0756970437753461
Patchy light rain,1180,1.00398830098378,0.996027542372881,27.0404482234056,0.0368347275216667
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,3.18187140290156,0.339813937560141
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,26.3366526680958,0.0348100585435231
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,35.802216390417,0.0257272145080656
Partly cloudy,1003,0.853390055836214,1.17179710867398,39.2859096952693,0.0298274144028561
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,4.97187155731704,0.201872220192294
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,29.3346785564944,0.0342148882883977
Heavy snow,1225,1.04227599042808,0.959438775510204,37.1188072259804,0.0258477803359659
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,46.7513858740461,0.0199838069024005
Light snow showers,1255,1.06780111672428,0.936503984063745,43.9839594052843,0.0212919436250487
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,3.81899196532511,0.240058222049389
Blowing snow,1114,0.947833023132146,1.0550381508079,30.0842476311136,0.0350694544116424
Ice pellets,1237,1.05248604094656,0.950131366208569,0.172405635686301,5.51102266713236
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,44.5295788093697,0.021867417549401
Freezing drizzle,1168,0.993778250465302,1.00626070205479,14.1280026283706,0.071224555128133
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,2.57960248862839,0.363911884615227
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,11.597365626999,0.0865440292276297
Light drizzle,1153,0.981015687317203,1.01935169124024,43.6110571029536,0.0233736982993518
Partly cloudy,1003,0.853390055836214,1.17179710867398,31.6408587045427,0.0370343017430733
Freezing drizzle,1168,0.993778250465302,1.00626070205479,10.8247777416168,0.0929590173649601
Light rain,1183,1.0065408136134,0.993501690617075,24.8491769382916,0.0399812715360455
Heavy snow,1225,1.04227599042808,0.959438775510204,47.5718002036783,0.0201682251124064
Cloudy,1006,0.855942568465834,1.16830268389662,18.5488618038994,0.0629851414198911
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,8.87494245152637,0.109718671241184
Patchy snow possible,1066,0.906992821058229,1.10254455909944,26.2876299083437,0.0419415733918824
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,46.7491986054207,0.0209332267264817
Patchy rain possible,1063,0.90444030842861,1.10565616180621,40.2276575690088,0.0274849749804473
Blizzard,1117,0.950385535761766,1.05220456580125,4.06786742705827,0.258662452665564
Overcast,1009,0.858495081095453,1.16482903865213,30.7754251268522,0.0378493240581035
Light rain shower,1240,1.05503855357618,0.947832661290323,41.6972863912625,0.022731279258713
Sunny,1000,0.850837543206594,1.1753125,20.5377424310496,0.0572269568549621
Light snow showers,1255,1.06780111672428,0.936503984063745,46.76142084697,0.0200272781943158
Overcast,1009,0.858495081095453,1.16482903865213,21.5712916823423,0.0539990398259567
Heavy rain at times,1192,1.01419835150226,0.986000419463087,13.6352368592369,0.0723126726467639
Patchy light rain,1180,1.00398830098378,0.996027542372881,13.8877009135588,0.0717201175754327
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,37.2332627753928,0.0269566155359835
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,11.3801574459654,0.081706763990093
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,20.664699628557,0.0530553852924708
Partly cloudy,1003,0.853390055836214,1.17179710867398,9.8791837061278,0.118612746106457
Cloudy,1006,0.855942568465834,1.16830268389662,14.5463878210808,0.0803156562485913
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,23.5655078017509,0.0408136416131564
Moderate rain at times,1186,1.00909332624302,0.990988617200675,14.8866252625783,0.0665690577764325
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,19.0312666013141,0.0489745636651973
Overcast,1009,0.858495081095453,1.16482903865213,46.259869138061,0.025180119623247
Patchy light rain,1180,1.00398830098378,0.996027542372881,31.1138956887469,0.032012305766427
Light snow showers,1255,1.06780111672428,0.936503984063745,35.3415534598149,0.026498664953384
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,19.4269223074374,0.0478632602680259
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,11.3705155787589,0.0806278673000083
Cloudy,1006,0.855942568465834,1.16830268389662,8.31106955420264,0.140571881426001
Overcast,1009,0.858495081095453,1.16482903865213,49.200210638057,0.0236752856043897
Patchy snow possible,1066,0.906992821058229,1.10254455909944,13.3193045325056,0.082777937572393
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,8.78983200354476,0.106037063896048
Overcast,1009,0.858495081095453,1.16482903865213,43.8843560240863,0.0265431498644484
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,26.2469681157778,0.0355106911276019
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,30.172254866155,0.030527758201249
Heavy snow,1225,1.04227599042808,0.959438775510204,32.3942058306925,0.0296176044729939
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,37.2193881946351,0.0247476206788699
Patchy light snow,1210,1.02951342727998,0.971332644628099,29.2368093343636,0.0332229359749745
Cloudy,1006,0.855942568465834,1.16830268389662,8.32238456586379,0.140380761625543
Mist,1030,0.876362669502792,1.14108009708738,17.1241297676308,0.0666358006258705
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,33.3424117332564,0.0293503535832264
Light snow showers,1255,1.06780111672428,0.936503984063745,34.9772048210205,0.0267746948006814
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,23.4284332083252,0.041770252623673
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,5.40091088377704,0.170143671149414
Heavy snow,1225,1.04227599042808,0.959438775510204,15.1700223948577,0.0632457059414383
Torrential rain shower,1246,1.06014357883542,0.943268459069021,21.8539369146213,0.0431624042274017
Light rain,1183,1.0065408136134,0.993501690617075,34.8692110190557,0.0284922331644996
Light sleet,1204,1.02440840202074,0.976173172757475,36.6708537226843,0.0266198649243233
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,38.9600623542968,0.0239231644271896
Blizzard,1117,0.950385535761766,1.05220456580125,19.1688500955258,0.0548913764027423
Fog,1135,0.965700611539484,1.03551762114537,34.7773100745444,0.0297756674948626
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,33.1360693301485,0.0276671445874459
Freezing fog,1147,0.975910662057963,1.0246839581517,11.8449140527649,0.0865083489493546
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,30.844106419954,0.0311824300162084
Light drizzle,1153,0.981015687317203,1.01935169124024,28.2010414792073,0.0361458881577764
Sunny,1000,0.850837543206594,1.1753125,48.3168018459227,0.024325130287968
Patchy rain possible,1063,0.90444030842861,1.10565616180621,43.4665675235802,0.0254369329072603
Torrential rain shower,1246,1.06014357883542,0.943268459069021,40.68530942386,0.0231844976092486
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,31.3364847011331,0.0293246295518089
Light freezing rain,1198,1.0193033767615,0.981062186978297,15.443438738605,0.0635261487796672
Torrential rain shower,1246,1.06014357883542,0.943268459069021,16.9029169518679,0.055805069725837
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,16.9766429286851,0.0550327100387987
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,39.2261014434264,0.0245192398546117
Blizzard,1117,0.950385535761766,1.05220456580125,40.6092421459321,0.0259104703806114
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,39.8531441380122,0.0271307138650246
Blizzard,1117,0.950385535761766,1.05220456580125,33.666234230927,0.0312540024103634
Heavy rain at times,1192,1.01419835150226,0.986000419463087,22.6917888686211,0.0434518594004089
Light freezing rain,1198,1.0193033767615,0.981062186978297,30.3076617487304,0.0323701047976555
Light drizzle,1153,0.981015687317203,1.01935169124024,32.0181786208683,0.0318366545239979
Light snow,1213,1.0320659399096,0.968930338004946,6.02176506847347,0.160904706010155
Moderate rain,1189,1.01164583887264,0.988488225399495,24.3286747831243,0.0406305823975733
Heavy rain,1195,1.01675086413188,0.98352510460251,9.36324835250815,0.105041014354709
Overcast,1009,0.858495081095453,1.16482903865213,12.8704581402616,0.0905040850883381
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,39.8202321492331,0.024153404888455
Blowing snow,1114,0.947833023132146,1.0550381508079,15.5886766125128,0.0676797766117643
Cloudy,1006,0.855942568465834,1.16830268389662,40.4952337028543,0.0288503751446253
Ice pellets,1237,1.05248604094656,0.950131366208569,38.7876589037019,0.0244957131485419
Blizzard,1117,0.950385535761766,1.05220456580125,8.48398392409163,0.124022461053155
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,18.4679149485443,0.0520791974910255
Freezing fog,1147,0.975910662057963,1.0246839581517,28.2948696434373,0.0362144788459686
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,48.9649894372409,0.020497967248067
Mist,1030,0.876362669502792,1.14108009708738,11.5307729261151,0.0989595497542963
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,33.5688573033317,0.0276993592664028
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,14.0272513883589,0.0689044388033528
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,3.79008446507564,0.269653850457083
Mist,1030,0.876362669502792,1.14108009708738,7.91025589554302,0.144253246943669
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,14.0735825757867,0.065141936410289
Overcast,1009,0.858495081095453,1.16482903865213,40.1163698433624,0.0290362523628209
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,33.4028708041411,0.0289358328071788
Light rain shower,1240,1.05503855357618,0.947832661290323,35.5780558141594,0.026640934688542
Patchy light rain,1180,1.00398830098378,0.996027542372881,21.116776059813,0.0471675950699882
Heavy snow,1225,1.04227599042808,0.959438775510204,22.9381157970237,0.041827270557013
Moderate or heavy sleet showers,1252,1.06524860409466,0.938748003194888,12.6981621217636,0.073927864063568
Blizzard,1117,0.950385535761766,1.05220456580125,17.9369767995909,0.0586611990168404
Heavy rain,1195,1.01675086413188,0.98352510460251,29.5505899722431,0.0332827569779939
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,36.4653387049336,0.0252593650204
Light rain shower,1240,1.05503855357618,0.947832661290323,3.0172948847628,0.314133254285762
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,27.4263793620503,0.0335841376939075
Light sleet,1204,1.02440840202074,0.976173172757475,31.8424270077459,0.0306563683892567
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,35.5081701307082,0.0274231786526597
Freezing drizzle,1168,0.993778250465302,1.00626070205479,46.0883985531077,0.0218332754802768
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,31.4597324421206,0.0292097463640956
Sunny,1000,0.850837543206594,1.1753125,41.298168274573,0.0284591919957775
Blizzard,1117,0.950385535761766,1.05220456580125,20.2548622177699,0.0519482460304339
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,13.7130774076027,0.0788476735083939
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,40.7782829164842,0.0225877902418519
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,44.7438113794065,0.0208804444441349
Fog,1135,0.965700611539484,1.03551762114537,17.6001990347884,0.0588355631148588
Heavy snow,1225,1.04227599042808,0.959438775510204,18.5148805166665,0.0518198740006206
Freezing drizzle,1168,0.993778250465302,1.00626070205479,29.9947618587148,0.0335478810198464
Light drizzle,1153,0.981015687317203,1.01935169124024,21.077279741853,0.0483625830147389
Light freezing rain,1198,1.0193033767615,0.981062186978297,5.05675793583219,0.194010114667837
Patchy rain possible,1063,0.90444030842861,1.10565616180621,28.3550172763586,0.0389933164571924
Cloudy,1006,0.855942568465834,1.16830268389662,3.58624297803278,0.325773432266848
Patchy light snow,1210,1.02951342727998,0.971332644628099,9.04102774668884,0.107436087117843
Light rain,1183,1.0065408136134,0.993501690617075,14.5490187323226,0.0682865084509017
Patchy snow possible,1066,0.906992821058229,1.10254455909944,7.08638901999796,0.155586231011032
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,48.8227544844337,0.0188660248826009
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,23.425421269193,0.0436282813367919
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,14.828212010262,0.0659965997931063
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,5.47408874882451,0.172731041763962
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,20.1212842530668,0.0458848435300587
Patchy snow possible,1066,0.906992821058229,1.10254455909944,23.5789147018337,0.0467597670648385
Light rain shower,1240,1.05503855357618,0.947832661290323,28.6797142568994,0.0330488878933759
Light rain,1183,1.0065408136134,0.993501690617075,1.70722021009515,0.581941148975564
Moderate rain,1189,1.01164583887264,0.988488225399495,45.6832036805398,0.0216378919550376
Patchy light snow,1210,1.02951342727998,0.971332644628099,24.3303571446794,0.0399226628220914
Mist,1030,0.876362669502792,1.14108009708738,25.0989089207829,0.0454633347086462
Moderate rain,1189,1.01164583887264,0.988488225399495,17.8188638609298,0.055474256558348
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,43.1115063386453,0.0212653302813278
Freezing fog,1147,0.975910662057963,1.0246839581517,29.8463876272101,0.03433192555663
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,29.2963814039112,0.0328297947993091
Patchy rain possible,1063,0.90444030842861,1.10565616180621,43.3797381326121,0.0254878477695327
Patchy rain possible,1063,0.90444030842861,1.10565616180621,26.9241571513879,0.0410655812023893
Blowing snow,1114,0.947833023132146,1.0550381508079,34.7172610522182,0.0303894408381185
